dataid,local_15min,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,wellpump1,winecooler1,leg1v,leg2v
3488,2019-10-26 02:00:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.016,,,0.463,,,,0.642,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.034,,,,,-0.003,,,,,0.005,-0.001,,,,123.301,123.855
5997,2019-10-26 02:45:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.075,,0.635,,,,,,,,,0.081,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.294,,0.001,,,,123.337,124.056
5997,2019-10-26 02:30:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.08,,0.396,,,,,,,,,0.002,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.181,,0.001,,,,123.449,123.932
5997,2019-10-26 02:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.081,,0.429,,,,,,,,,0.012,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.229,,0.001,,,,123.357,123.881
5997,2019-10-26 02:00:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.081,,0.608,,,,,,,,,0.108,,0.056,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.312,,0.0,,,,123.251,124.02
5997,2019-10-26 03:45:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.425,,,,,,,,,0.101,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.214,,0.0,,,,122.918,123.285
5997,2019-10-26 03:30:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.423,,,,,,,,,0.034,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.212,,0.001,,,,123.095,123.466
5997,2019-10-26 03:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.461,,,,,,,,,0.001,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.01,,,,0.273,,0.001,,,,123.05,123.469
5997,2019-10-26 03:00:00-05,,,,,,0.002,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.412,,,,,,,,,0.054,,0.056,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.174,,0.001,,,,123.034,123.527
3488,2019-10-26 03:45:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.451,,,,0.791,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.076,,,,,-0.003,,,,,0.005,-0.001,,,,122.109,123.225
3488,2019-10-26 03:30:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.452,,,,0.718,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.019,,,,,-0.003,,,,,0.004,-0.001,,,,122.341,123.375
3488,2019-10-26 03:15:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.494,,,,0.93,,,,,,,,,0.001,0.004,,,,,,,,,,,,,,,,,,,,,0.006,,,,,-0.003,,,,,0.004,-0.001,,,,122.249,123.539
3488,2019-10-26 03:00:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.503,,,,0.706,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.076,,,,,-0.003,,,,,0.005,-0.001,,,,122.598,123.35
5997,2019-10-26 04:45:00-05,,,,,,0.072,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.448,,,,,,,,,0.039,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.186,,0.0,,,,123.401,123.72
5997,2019-10-26 04:30:00-05,,,,,,0.003,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.518,,,,,,,,,0.097,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.309,,0.0,,,,123.227,123.795
5997,2019-10-26 04:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.295,,,,,,,,,0.002,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.182,,0.001,,,,123.606,123.963
5997,2019-10-26 04:00:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.357,,,,,,,,,0.002,,0.056,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.243,,0.0,,,,122.933,123.222
3488,2019-10-26 04:45:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.016,,,0.464,,,,0.639,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.017,,,,,-0.003,,,,,0.004,-0.001,,,,122.745,123.693
3488,2019-10-26 04:30:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.532,,,,1.222,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.076,,,,,-0.003,,,,,0.004,-0.002,,,,122.335,123.822
3488,2019-10-26 04:15:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.016,,,0.457,,,,0.723,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.012,,,,,-0.003,,,,,0.004,-0.001,,,,123.126,123.898
3488,2019-10-26 04:00:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.45,,,,0.869,,,,,,,,,0.001,0.004,,,,,,,,,,,,,,,,,,,,,0.011,,,,,-0.003,,,,,0.004,-0.001,,,,121.924,123.09
5997,2019-10-26 05:45:00-05,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,1.167,,,,,,,,,0.682,,0.056,,,,,,,,0.046,,,,,,,,,,,,,,,,,-0.003,,,,0.194,,0.001,,,,123.518,124.353
5997,2019-10-26 05:30:00-05,,,,,,0.03,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.821,,,,,,,,,0.099,,0.057,,,,,,,,0.2,,,,,,,,,,,,,,,,,-0.003,,,,0.198,,0.001,,,,123.151,123.434
5997,2019-10-26 05:15:00-05,,,,,,0.022,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.616,,,,,,,,,0.049,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.01,,,,0.309,,0.001,,,,122.562,123.149
5997,2019-10-26 05:00:00-05,,,,,,0.008,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.472,,,,,,,,,0.001,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.227,,0.001,,,,122.8,123.311
3488,2019-10-26 05:45:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.016,,,0.456,,,,0.6,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.006,,,,,-0.003,,,,,0.004,-0.001,,,,123.492,124.225
3488,2019-10-26 05:30:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.452,,,,1.062,,,,,,,,,0.001,0.004,,,,,,,,,,,,,,,,,,,,,0.021,,,,,-0.003,,,,,0.004,-0.002,,,,122.328,123.453
3488,2019-10-26 05:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.45,,,,0.758,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.074,,,,,-0.003,,,,,0.005,-0.001,,,,122.0,122.897
3488,2019-10-26 05:00:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.451,,,,1.049,,,,,,,,,0.001,0.004,,,,,,,,,,,,,,,,,,,,,0.008,,,,,-0.003,,,,,0.004,-0.002,,,,121.995,123.311
3488,2019-10-26 06:45:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.017,,,0.449,,,,2.311,,,,,,,,,0.002,0.594,,,,,,,,,,,,,,,,,,,,,0.071,,,,,0.012,,,,,0.003,0.0,,,,122.848,123.34
3488,2019-10-26 06:30:00-05,0.001,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.453,,,,1.268,,,,,,,,,0.001,0.004,,,,,,,,,,,,,,,,,,,,,0.005,,,,,-0.004,,,,,0.004,-0.002,,,,122.877,124.359
3488,2019-10-26 06:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.016,,,0.483,,,,0.768,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.023,,,,,-0.003,,,,,0.004,-0.001,,,,122.919,123.834
3488,2019-10-26 06:00:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.514,,,,1.114,,,,,,,,,0.0,0.004,,,,,,,,,,,,,,,,,,,,,0.073,,,,,-0.003,,,,,0.004,-0.002,,,,122.599,123.851
5997,2019-10-26 06:45:00-05,,,,,,0.026,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.005,,4.742,,,,,,,,,0.002,,0.076,,,,,,,,0.035,,,,,,,,,,,,,,,,,0.105,,,,0.307,,4.371,,,,123.062,123.643
5997,2019-10-26 06:30:00-05,,,,,,0.03,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,2.704,,,,,,,,,0.001,,0.054,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.138,,,,0.269,,2.164,,,,123.406,123.908
5997,2019-10-26 06:15:00-05,,,,,,0.042,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.561,,,,,,,,,0.098,,0.055,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.313,,0.0,,,,123.663,124.071
5997,2019-10-26 06:00:00-05,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.004,,0.891,,,,,,,,,0.412,,0.057,,,,,,,,0.002,,,,,,,,,,,,,,,,,-0.003,,,,0.309,,0.0,,,,123.005,123.725
5997,2019-10-26 07:45:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,0.253,,,,,,,,,0.1,,0.13,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.406,,,,0.307,,0.008,,,,123.195,123.966
5997,2019-10-26 07:30:00-05,,,,,,0.017,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,0.039,,,,,,,,,0.098,,0.131,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.588,,,,0.234,,0.032,,,,123.359,124.156
5997,2019-10-26 07:15:00-05,,,,,,0.011,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.005,,4.577,,,,,,,,,0.105,,0.095,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.236,,,,0.256,,4.243,,,,122.62,123.191
5997,2019-10-26 07:00:00-05,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.005,,4.815,,,,,,,,,0.101,,0.074,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.107,,,,0.257,,4.397,,,,122.812,123.459
3488,2019-10-26 07:45:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.016,,,0.496,,,,1.445,,,,,,,,,0.0,0.055,,,,,,,,,,,,,,,,,,,,,0.081,,,,,0.13,,,,,0.01,-0.001,,,,121.99,122.957
3488,2019-10-26 07:30:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.491,,,,1.794,,,,,,,,,0.001,0.008,,,,,,,,,,,,,,,,,,,,,0.022,,,,,0.083,,,,,0.093,-0.002,,,,122.302,123.734
3488,2019-10-26 07:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.016,,,0.451,,,,1.649,,,,,,,,,0.001,0.026,,,,,,,,,,,,,,,,,,,,,0.013,,,,,0.054,,,,,0.073,0.0,,,,122.387,123.373
3488,2019-10-26 07:00:00-05,0.001,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.016,,,0.449,,,,2.072,,,,,,,,,0.001,0.293,,,,,,,,,,,,,,,,,,,,,0.074,,,,,0.021,,,,,0.004,-0.001,,,,122.618,123.272
5997,2019-10-26 08:45:00-05,,,,,,0.02,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.428,,,,,,,,,0.107,,0.086,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.939,,,,0.252,,0.0,,,,122.975,123.454
5997,2019-10-26 08:30:00-05,,,,,,0.015,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.243,,,,,,,,,0.118,,0.089,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.698,,,,0.181,,0.0,,,,123.296,123.622
5997,2019-10-26 08:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.048,,,,,,,,,0.081,,0.098,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.552,,,,0.276,,0.0,,,,123.054,123.446
5997,2019-10-26 08:00:00-05,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,0.536,,,,,,,,,0.462,,0.129,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.457,,,,0.31,,0.001,,,,122.697,123.708
3488,2019-10-26 08:45:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.451,,,,0.609,,,,,,,,,0.0,0.006,,,,,,,,,,,,,,,,,,,,,0.075,,,,,0.31,,,,,0.011,-0.001,,,,122.572,123.308
3488,2019-10-26 08:30:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.45,,,,0.661,,,,,,,,,0.001,0.005,,,,,,,,,,,,,,,,,,,,,0.006,,,,,0.309,,,,,0.01,-0.001,,,,122.188,123.578
3488,2019-10-26 08:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.016,,,0.449,,,,1.127,,,,,,,,,0.0,0.008,,,,,,,,,,,,,,,,,,,,,0.024,,,,,0.166,,,,,0.01,-0.001,,,,122.123,123.178
3488,2019-10-26 08:00:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.016,,,0.448,,,,1.837,,,,,,,,,0.001,0.183,,,,,,,,,,,,,,,,,,,,,0.081,,,,,0.13,,,,,0.01,-0.001,,,,121.727,122.917
3488,2019-10-26 09:45:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.453,,,,0.302,,,,,,,,,0.0,0.006,,,,,,,,,,,,,,,,,,,,,0.067,,,,,0.612,,,,,0.011,-0.001,,,,122.941,123.701
3488,2019-10-26 09:30:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.016,,,0.464,,,,0.276,,,,,,,,,0.0,0.006,,,,,,,,,,,,,,,,,,,,,0.048,,,,,0.543,,,,,0.01,-0.001,,,,123.404,123.597
3488,2019-10-26 09:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.016,,,0.536,,,,0.607,,,,,,,,,0.001,0.007,,,,,,,,,,,,,,,,,,,,,0.005,,,,,0.327,,,,,0.01,-0.001,,,,123.227,123.497
3488,2019-10-26 09:00:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.454,,,,0.535,,,,,,,,,0.0,0.006,,,,,,,,,,,,,,,,,,,,,0.049,,,,,0.277,,,,,0.01,-0.001,,,,122.838,123.396
5997,2019-10-26 09:45:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.09,,-1.101,,,,,,,,,0.041,,0.063,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.712,,,,0.307,,0.0,,,,123.018,123.709
5997,2019-10-26 09:30:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.07,,-0.664,,,,,,,,,0.091,,0.064,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.212,,,,0.208,,0.001,,,,123.116,123.629
5997,2019-10-26 09:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.658,,,,,,,,,0.002,,0.064,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.043,,,,0.198,,0.001,,,,123.289,123.645
5997,2019-10-26 09:00:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.404,,,,,,,,,0.056,,0.069,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.885,,,,0.309,,0.0,,,,123.177,123.455
5997,2019-10-26 10:45:00-05,,,,,,0.002,,,,,,,,,,,0.001,,,,-0.001,,0.0,,,,,0.081,,-3.973,,,,,,,,,0.006,,0.063,,,,,,,,0.22,,,,,,,,,,,,,,,,,4.672,,,,0.172,,-0.001,,,,123.074,123.263
5997,2019-10-26 10:30:00-05,,,,,,0.002,,,,,,,,,,,0.001,,,,-0.001,,-0.001,,,,,0.081,,-5.386,,,,,,,,,0.053,,0.062,,,,,,,,0.001,,,,,,,,,,,,,,,,,5.996,,,,0.286,,-0.001,,,,123.575,124.226
5997,2019-10-26 10:15:00-05,,,,,,0.021,,,,,,,,,,,0.001,,,,-0.001,,-0.001,,,,,0.083,,-3.949,,,,,,,,,0.079,,0.064,,,,,,,,0.001,,,,,,,,,,,,,,,,,4.527,,,,0.194,,-0.001,,,,123.705,124.175
5997,2019-10-26 10:00:00-05,,,,,,0.011,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.086,,-2.405,,,,,,,,,0.001,,0.063,,,,,,,,0.001,,,,,,,,,,,,,,,,,2.897,,,,0.224,,0.0,,,,123.602,124.11
3488,2019-10-26 10:45:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.525,,,,-1.037,,,,,,,,,0.0,0.005,,,,,,,,,,,,,,,,,,,,,0.009,,,,,1.973,,,,,0.01,-0.001,,,,122.505,122.883
3488,2019-10-26 10:30:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.014,,,0.476,,,,-1.545,,,,,,,,,0.0,0.005,,,,,,,,,,,,,,,,,,,,,0.078,,,,,2.423,,,,,0.011,-0.001,,,,123.244,123.398
3488,2019-10-26 10:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.456,,,,-1.127,,,,,,,,,0.0,0.005,,,,,,,,,,,,,,,,,,,,,0.029,,,,,2.023,,,,,0.01,-0.001,,,,123.5,124.299
3488,2019-10-26 10:00:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.454,,,,-0.701,,,,,,,,,0.0,0.005,,,,,,,,,,,,,,,,,,,,,0.005,,,,,1.473,,,,,0.01,-0.001,,,,122.982,124.32
3488,2019-10-26 11:45:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.454,,,,0.068,,,,,,,,,0.0,0.012,,,,,,,,,,,,,,,,,,,,,0.076,,,,,0.979,,,,,0.011,-0.001,,,,122.751,123.541
3488,2019-10-26 11:30:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.015,,,0.454,,,,-0.955,,,,,,,,,0.001,0.207,,,,,,,,,,,,,,,,,,,,,0.046,,,,,2.081,,,,,0.01,0.0,,,,122.892,123.62
3488,2019-10-26 11:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.454,,,,-0.634,,,,,,,,,0.0,0.005,,,,,,,,,,,,,,,,,,,,,0.079,,,,,1.607,,,,,0.011,-0.001,,,,122.628,123.911
3488,2019-10-26 11:00:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.455,,,,-0.892,,,,,,,,,0.0,0.005,,,,,,,,,,,,,,,,,,,,,0.015,,,,,1.676,,,,,0.01,-0.001,,,,123.009,123.615
5997,2019-10-26 11:45:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,-0.001,,,,,0.079,,-2.238,,,,,,,,,0.102,,0.198,,,,,,,,0.001,,,,,,,,,,,,,,,,,2.983,,,,0.256,,0.0,,,,123.62,124.558
5997,2019-10-26 11:30:00-05,,,,,,0.002,,,,,,,,,,,0.001,,,,-0.001,,-0.001,,,,,0.079,,-5.013,,,,,,,,,0.002,,0.05,,,,,,,,0.001,,,,,,,,,,,,,,,,,5.486,,,,0.21,,-0.001,,,,124.237,125.099
5997,2019-10-26 11:15:00-05,,,,,,0.001,,,,,,,,,,,0.001,,,,-0.001,,-0.001,,,,,0.08,,-3.659,,,,,,,,,0.056,,0.059,,,,,,,,0.002,,,,,,,,,,,,,,,,,4.172,,,,0.221,,-0.001,,,,123.71,124.272
5997,2019-10-26 11:00:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.08,,-3.058,,,,,,,,,0.072,,0.063,,,,,,,,0.001,,,,,,,,,,,,,,,,,3.69,,,,0.282,,-0.001,,,,123.292,123.819
3488,2019-10-26 12:45:00-05,0.0,,,,,0.0,,,,,,,,,,,0.044,,,,,,0.015,,,0.456,,,,0.186,,,,,,,,,0.0,0.009,,,,,,,,,,,,,,,,,,,,,0.105,,,,,0.861,,,,,0.011,-0.001,,,,123.059,123.215
3488,2019-10-26 12:30:00-05,0.0,,,,,0.0,,,,,,,,,,,0.246,,,,,,0.015,,,0.458,,,,-1.081,,,,,,,,,0.0,0.008,,,,,,,,,,,,,,,,,,,,,0.07,,,,,2.348,,,,,0.011,0.0,,,,123.625,123.62
3488,2019-10-26 12:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.504,,,,-0.6,,,,,,,,,0.0,0.009,,,,,,,,,,,,,,,,,,,,,0.262,,,,,1.837,,,,,0.011,-0.001,,,,123.716,123.684
3488,2019-10-26 12:00:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.504,,,,-0.09,,,,,,,,,0.0,0.024,,,,,,,,,,,,,,,,,,,,,0.12,,,,,1.191,,,,,0.011,-0.001,,,,123.243,123.468
5997,2019-10-26 12:45:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,-0.001,,,,,0.003,,-1.632,,,,,,,,,0.022,,0.266,,,,,,,,0.001,,,,,,,,,,,,,,,,,2.266,,,,0.302,,0.0,,,,123.697,124.386
5997,2019-10-26 12:30:00-05,,,,,,0.001,,,,,,,,,,,0.001,,,,-0.001,,-0.002,,,,,0.002,,-4.968,,,,,,,,,0.109,,0.277,,,,,,,,0.001,,,,,,,,,,,,,,,,,5.571,,,,0.163,,-0.001,,,,124.492,125.322
5997,2019-10-26 12:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,-0.001,,-0.001,,,,,0.002,,-3.02,,,,,,,,,0.002,,0.265,,,,,,,,0.001,,,,,,,,,,,,,,,,,3.67,,,,0.276,,0.0,,,,123.995,124.778
5997,2019-10-26 12:00:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,-0.001,,,,,0.069,,-1.711,,,,,,,,,0.028,,0.25,,,,,,,,0.001,,,,,,,,,,,,,,,,,2.341,,,,0.174,,0.0,,,,123.732,124.486
5997,2019-10-26 13:45:00-05,,,,,,0.002,,,,,,,,,,,0.0,,,,0.815,,0.0,,,,,0.003,,-2.753,,,,,,,,,0.001,,0.051,,,,,,,,0.001,,,,,,,,,,,,,,,,,3.938,,,,0.193,,0.0,,,,124.12,123.956
5997,2019-10-26 13:30:00-05,,,,,,0.002,,,,,,,,,,,0.0,,,,0.93,,0.0,,,,,0.003,,-0.559,,,,,,,,,0.065,,0.052,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.962,,,,0.288,,0.0,,,,123.519,123.169
5997,2019-10-26 13:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.055,,0.0,,,,,0.003,,-2.109,,,,,,,,,0.068,,0.052,,,,,,,,0.001,,,,,,,,,,,,,,,,,2.533,,,,0.205,,0.0,,,,123.81,124.263
5997,2019-10-26 13:00:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,-0.001,,,,,0.003,,-2.053,,,,,,,,,0.002,,0.254,,,,,,,,0.001,,,,,,,,,,,,,,,,,2.582,,,,0.228,,0.0,,,,124.017,124.631
3488,2019-10-26 13:45:00-05,0.0,,,,,0.001,,,,,,,,,,,0.0,,,,,,0.016,,,0.463,,,,0.061,,,,,,,,,0.03,0.211,,,,,,,,,,,,,,,,,,,,,0.078,,,,,1.409,,,,,0.044,0.385,,,,123.513,123.628
3488,2019-10-26 13:30:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.017,,,0.506,,,,1.114,,,,,,,,,0.001,0.125,,,,,,,,,,,,,,,,,,,,,0.06,,,,,0.795,,,,,0.109,0.37,,,,123.015,123.062
3488,2019-10-26 13:15:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.016,,,0.472,,,,0.538,,,,,,,,,0.001,0.009,,,,,,,,,,,,,,,,,,,,,0.005,,,,,0.797,,,,,0.09,0.353,,,,123.142,123.233
3488,2019-10-26 13:00:00-05,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.015,,,0.456,,,,0.358,,,,,,,,,0.004,0.009,,,,,,,,,,,,,,,,,,,,,0.096,,,,,0.912,,,,,0.011,0.214,,,,123.154,123.388
5997,2019-10-26 14:45:00-05,,,,,,0.015,,,,,,,,,,,0.0,,,,0.003,,0.0,,,,,0.004,,-1.525,,,,,,,,,0.002,,0.056,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.933,,,,0.28,,0.0,,,,123.768,124.232
5997,2019-10-26 14:30:00-05,,,,,,0.016,,,,,,,,,,,0.0,,,,1.179,,0.0,,,,,0.007,,-2.611,,,,,,,,,0.01,,0.051,,,,,,,,0.001,,,,,,,,,,,,,,,,,4.14,,,,0.154,,0.0,,,,124.339,123.743
5997,2019-10-26 14:15:00-05,,,,,,0.015,,,,,,,,,,,0.001,,,,0.159,,-0.001,,,,,0.002,,-4.351,,,,,,,,,0.108,,0.051,,,,,,,,0.001,,,,,,,,,,,,,,,,,5.053,,,,0.262,,-0.001,,,,124.18,124.787
5997,2019-10-26 14:00:00-05,,,,,,0.027,,,,,,,,,,,0.001,,,,0.113,,-0.001,,,,,0.002,,-4.615,,,,,,,,,0.018,,0.051,,,,,,,,0.001,,,,,,,,,,,,,,,,,5.167,,,,0.232,,-0.001,,,,124.1,124.623
